team_id,team_name,team_logo,group_name,player_id,player_name,player_image,stat_name,stat_value
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Defensive,5150,Mike Mitchell,https://media.api-sports.io/american-football/players/5150.png,sacks,0
7,Detroit Lions,https://media.api-sports.io/american-football/teams/7.png,Defensive,4010,Antwione Williams,https://media.api-sports.io/american-football/players/4010.png,sacks,0
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Defensive,4734,Robert Golden,https://media.api-sports.io/american-football/players/4734.png,sacks,0
7,Detroit Lions,https://media.api-sports.io/american-football/teams/7.png,Defensive,5897,Khaseem Greene,https://media.api-sports.io/american-football/players/5897.png,sacks,1
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Defensive,5402,Steven Johnson,https://media.api-sports.io/american-football/players/5402.png,sacks,0
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Defensive,3659,Daniel McCullers,https://media.api-sports.io/american-football/players/3659.png,sacks,0
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Defensive,3294,Sean Davis,https://media.api-sports.io/american-football/players/3294.png,sacks,0
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Defensive,3565,Vince Williams,https://media.api-sports.io/american-football/players/3565.png,sacks,0
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Defensive,3188,L.J. Fort,https://media.api-sports.io/american-football/players/3188.png,sacks,0
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Defensive,4639,Doran Grant,https://media.api-sports.io/american-football/players/4639.png,sacks,0
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Kicking,1630,Chris Boswell,https://media.api-sports.io/american-football/players/1630.png,field goals,1/1
7,Detroit Lions,https://media.api-sports.io/american-football/teams/7.png,Kicking,5841,Devon Bell,https://media.api-sports.io/american-football/players/5841.png,field goals,1/1
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Defensive,5896,Montell Garner,https://media.api-sports.io/american-football/players/5896.png,unassisted tackles,0
7,Detroit Lions,https://media.api-sports.io/american-football/teams/7.png,Defensive,1930,Dwayne Washington,https://media.api-sports.io/american-football/players/1930.png,unassisted tackles,0
7,Detroit Lions,https://media.api-sports.io/american-football/teams/7.png,Kicking,826,Matt Prater,https://media.api-sports.io/american-football/players/826.png,field goals,2/2
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Defensive,4102,Lavon Hooks,https://media.api-sports.io/american-football/players/4102.png,unassisted tackles,0
